merchant_website_id,merchant_id,merchant_website_url,is_default,is_active,created_by,updated_by,created_at,updated_at,sort_updated_at
a0a4d160-c1b5-488e-81d9-28e1aa7b2c99,aafcbc56-1a41-427e-b479-fa2cbb0bffe8,https://tcrt.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-13 15:56:40+00,2023-06-13 15:56:40+00,2023-06-13 15:56:40+00
737920ac-7a7a-47a9-abd8-a750a02fbf9c,2a92540a-f295-49a8-9eb2-9293caab5671,https://stampington.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-13 17:37:04+00,2023-06-13 17:37:04+00,2023-06-13 17:37:04+00
66634d44-efa0-4192-b548-432cb7a90327,3bae954e-5fa1-4ffc-9ee0-5931b7c3278c,https://www.milehighshooting.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-14 19:43:29+00,2023-06-14 19:43:29+00,2023-06-14 19:43:29+00
a0065d20-800d-4ac5-86e6-0ee15b59b7c1,88d356e6-cfbf-45ce-bcb1-7bcf505fd8f2,https://godarkbags.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-14 22:55:01+00,2023-06-14 22:55:01+00,2023-06-14 22:55:01+00
70c76065-5ec3-4d0b-8f22-472904cd583f,e82acc5d-4844-4d2b-a8b0-94c0deebc53d,https://www.manitobah.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-06-15 04:44:13+00,2023-06-15 04:44:13+00,2023-06-15 04:44:13+00
0c9bc2a8-b954-4067-86e0-245026e79cf0,e967aaa0-8a37-4797-8df2-673a7c6e2eed,https://o3outdoors.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-15 17:32:43+00,2023-06-15 17:32:43+00,2023-06-15 17:32:43+00
76a38611-692c-4fca-a3fe-b12af842ce08,4992f0bc-9c81-4d7c-898e-f2f2a6d744ee,https://www.centurionarms.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-15 20:11:23+00,2023-06-15 20:11:23+00,2023-06-15 20:11:23+00
711ee911-e83a-4dd4-aa79-02074995d7eb,26b15d7e-aa3c-4611-88ca-edfa4350a915,https://global.freebeatfit.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,3e76c175-b5cb-4acc-9910-74fd7f82cc1d,2023-04-03 21:41:31+00,2023-06-15 21:40:00+00,2023-06-15 21:40:00+00
8e401555-7043-40ec-b25d-8e003c9cf9d2,889a9205-ef62-409d-92b3-907aa1d184f9,https://Fernwehfoodco.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-16 04:02:49+00,2023-06-16 04:02:49+00,2023-06-16 04:02:49+00
99e523ff-820a-4ede-8ff0-2aeb8cc80b22,7bf5d4c2-00a7-41d9-8a53-315f37e426a1,https://atlanticrancher.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-19 01:54:39+00,2023-06-19 01:54:39+00,2023-06-19 01:54:39+00
4ddf3ee7-9fd9-4d33-8620-17bda52a4f68,1e4620b6-eb12-4afa-acd1-607cc6bcf245,https://deadringerhunting.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-19 20:25:48+00,2023-06-19 20:25:48+00,2023-06-19 20:25:48+00
29f664e6-bcc8-4083-8587-52fe46f2b2cf,94e2447a-f27a-47a1-9841-a1a76dffd1bd,https://www.diefree.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-20 13:05:34+00,2023-06-20 13:05:34+00,2023-06-20 13:05:34+00
b046133b-294b-425c-83d5-e346bb2598b7,1febcbc5-178b-4c0d-9012-2673b1ff4444,https://www.thesukishoppe.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-20 17:13:17+00,2023-06-20 17:13:17+00,2023-06-20 17:13:17+00
8504a568-b5d9-406d-a843-2674dd8e3184,39242ec5-db2a-4ace-8e85-d4f24dfc5ad0,http://planooutdoors.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-06-23 22:06:25+00,2023-06-23 22:06:25+00,2023-06-23 22:06:25+00
73705166-1825-447b-90cd-645b48c3be79,40780800-edcd-49d8-8562-362a0fac469d,https://weaponworksllc.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-26 05:10:19+00,2023-06-26 05:10:19+00,2023-06-26 05:10:19+00
ef438cc8-795f-495f-962b-b8345de82232,88c26994-84a4-47fa-80f6-02fcfbdf3769,https://www.scandiaskiandsport.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-26 18:23:29+00,2023-06-26 18:23:29+00,2023-06-26 18:23:29+00
05c8584f-1fce-4d58-b7c0-3c1ddcd63dac,7fed12bc-273e-49ab-9782-619335ead27a,https://sevenpointscbd.com,true,true,751178dd-b8b6-40d1-9d7f-75846fb03d5f,751178dd-b8b6-40d1-9d7f-75846fb03d5f,2023-06-26 19:39:44+00,2023-06-26 19:39:44+00,2023-06-26 19:39:44+00
9529c4c2-96e4-435a-b937-d60ef082e778,3f82117a-ba6a-4889-af96-98b741f93133,https://www.seasucker.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2023-06-26 23:41:24+00,2023-06-26 23:41:24+00,2023-06-26 23:41:24+00
e572d30f-ac0b-4a1c-8d6d-a3c41d1f790f,dd83ccec-b446-433b-a318-f4be0ea42183,https://www.avantlink.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-27 04:32:03+00,2023-06-27 04:32:03+00,2023-06-27 04:32:03+00
0fd0a548-1298-4c31-98c0-0d8bf83238ee,7c47308a-7c2a-4e70-9334-81bd511457ea,https://ballista.co,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-27 14:32:49+00,2023-06-27 14:32:49+00,2023-06-27 14:32:49+00
3da511eb-b3c5-4546-8d85-9b19c4022fa3,28a22a72-bf32-494c-8671-dc0a68c70693,https://www.chaterlea.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-27 14:55:39+00,2023-06-27 14:55:39+00,2023-06-27 14:55:39+00
55a3302a-9d05-4f7a-8e5f-35f5bbf7e9d0,daef2a25-9f65-4e66-a9e2-0394d8514651,https://ultahost.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-28 02:44:11+00,2023-06-28 02:44:11+00,2023-06-28 02:44:11+00
8c0276d1-459d-4c6e-8e2b-c5c55ee0a0b6,94442395-7a91-4694-ae7b-4d69f54b35d4,https://thearmories.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-28 05:00:20+00,2023-06-28 05:00:20+00,2023-06-28 05:00:20+00
164d6288-3673-4adc-859d-ea747e113bc7,6e5f8c4b-3523-4d30-a890-d5c0f35fbb11,https://rentmount.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-02-01 06:29:10+00,2023-02-01 06:29:10+00,2023-02-01 06:29:10+00
963f6eb8-3df7-45ed-b94d-0b2a50502ab1,194795b1-8c3f-4ccb-9379-8e389809983a,https://lichi.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-04-26 06:37:34+00,2023-04-26 06:37:34+00,2023-04-26 06:37:34+00
505f6c7e-90ac-4d98-9e1f-ffae492c2575,e01f4a35-cef4-4695-9097-02ff9681fdf4,https://onlineguntrust.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-05-14 01:42:14+00,2023-05-14 01:42:14+00,2023-05-14 01:42:14+00
2116ebd3-6833-4fc4-8552-7bac8ce3c044,dc92269e-00f2-437a-b3c3-adecdea71205,http://www.tribe-wod.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2023-05-17 11:34:15+00,2023-05-17 11:34:15+00,2023-05-17 11:34:15+00
a49fdcd4-59df-4f17-a18e-a9693f08b162,1dfd20e6-8a3c-4946-a997-aed5315eb701,https://www.onwaterapp.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-05-24 22:03:02+00,2023-05-24 22:03:02+00,2023-05-24 22:03:02+00
564349f2-8c93-4a26-969d-953489885051,6253546a-da0b-41e4-a7f8-ded8feb32643,https://www.simtek.io,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-08 22:39:38+00,2023-06-08 22:39:38+00,2023-06-08 22:39:38+00
975df539-73ad-403a-93d5-dd1e39c4955d,86c805e1-5bec-4b3a-a335-07e4384272b4,https://www.engravencard.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-13 04:12:55+00,2023-06-13 04:12:55+00,2023-06-13 04:12:55+00
0a9c2857-2e9c-45a5-8ed4-d449a218175a,953b95ad-d7f8-4310-9ff7-bec2e0921f22,https://godarkbags.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-14 22:55:05+00,2023-06-14 22:55:05+00,2023-06-14 22:55:05+00
a654c3f5-c2e2-4a01-aa09-a6ea3a51f6ce,46858a89-8de7-4b99-be4f-c710f4a48b3d,https://aspengreen.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-15 04:56:53+00,2023-06-15 04:56:53+00,2023-06-15 04:56:53+00
e97e6831-991c-419b-94a4-9b6a6a16f6dd,f2349464-b095-4824-a856-1bc928923064,https://agilitegear.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-16 04:21:42+00,2023-06-16 04:21:42+00,2023-06-16 04:21:42+00
24ee2508-df2e-4acb-a337-204d0ae69014,13005e2a-f489-4e78-bd81-db66557a9ce7,https://www.scrubblade.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-19 02:12:11+00,2023-06-19 02:12:11+00,2023-06-19 02:12:11+00
c872bae5-d054-45f0-a8a6-10e2c5f7f10c,b391237b-7436-4aab-977c-3812c63589df,https://kingdomkratom.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-06-26 19:51:19+00,2023-06-26 19:51:19+00,2023-06-26 19:51:19+00
09d630f2-5315-491d-ae96-076e941068f1,ee875955-10ee-43a2-ab6c-2cf40107dbc6,https://seasucker.eu/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2023-06-26 23:41:45+00,2023-06-26 23:41:45+00,2023-06-26 23:41:45+00
30053019-774e-4c8c-a269-40329a27c12e,0aaaf61c-ca63-47ff-8c98-c0aaff613e6c,https://missionbeard.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-28 03:07:43+00,2023-06-28 03:07:43+00,2023-06-28 03:07:43+00
2e4eb420-e069-4066-ab3c-a14f21c1f7a3,0ad73868-42b5-4a51-ae96-d288c3f7e765,https://www.hipcamp.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-28 17:20:26+00,2023-06-28 17:20:26+00,2023-06-28 17:20:26+00
6c3c85b5-8020-4199-a8d0-401035187c97,004341a2-e48f-49cc-9b47-a4eb957d3a99,http://www.vargooutdoors.com/,true,true,,,2018-04-25 17:24:11+00,2018-04-25 17:24:11+00,2018-04-25 17:24:11+00
cb943b65-bf2e-4cc9-8554-a03afeef3a8c,b9d687f5-328b-4f67-925d-9922426cb0be,http://www.bergsskishop.com/,true,true,,,2018-04-25 17:24:11+00,2018-04-25 17:24:11+00,2018-04-25 17:24:11+00
e2ceae7d-801b-4cdc-91cc-8529185bd4c0,34175701-ca84-4790-a533-0bca11f1d692,https://www.storybicycles.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-04-26 06:39:02+00,2023-04-26 06:39:02+00,2023-04-26 06:39:02+00
e4375cd9-bab5-4019-ba4c-67375db5c2b3,a4c323fb-ad39-4cdf-9f14-7b3a651104ec,https://www.sunjoyshop.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-05-14 01:44:25+00,2023-05-14 01:44:25+00,2023-05-14 01:44:25+00
383c589e-fc91-4ba8-bbeb-df56079b7c7a,9413837b-8524-466e-932a-2358a6b955c1,http://www.happypo.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2023-05-17 11:39:54+00,2023-05-17 11:39:54+00,2023-05-17 11:39:54+00
385593e2-1f42-4840-8a4a-d1a110c1e3b0,d36930fc-f78c-4377-8ad5-a118f03d7ae0,https://www.holidaybows.com,true,true,5400a5e6-d7c4-43de-b99f-9040ff26caf7,5400a5e6-d7c4-43de-b99f-9040ff26caf7,2023-05-24 22:06:38+00,2023-05-24 22:06:38+00,2023-05-24 22:06:38+00
b607bf7e-1380-4405-ae52-f39616c52b46,c855fec2-3f63-4712-9f4c-c2745bb6a73e,https://www.remoteyear.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-13 04:30:47+00,2023-06-13 04:30:47+00,2023-06-13 04:30:47+00
6349e540-7259-4dc6-be26-5481d6e84978,d4924dc7-85a7-418e-9879-3fcc424f5b52,https://workprotools.store,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-15 04:58:31+00,2023-06-15 04:58:31+00,2023-06-15 04:58:31+00
56937ef2-5f8f-4a5a-9340-292a241d9482,0778af62-37dc-4096-b296-f4a3a814089c,https://Velabikes.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-19 02:16:50+00,2023-06-19 02:16:50+00,2023-06-19 02:16:50+00
cb51e50f-d481-4f78-a678-1407e75f1ccf,a9097a7d-5119-4031-983e-727f49d858be,https://www.sportdog.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-29 03:55:58+00,2023-06-29 03:55:58+00,2023-06-29 03:55:58+00
79a4c3bd-5377-4070-96d4-b0534c92cbe5,8741bc86-8cc6-469d-bc07-f52f0f7bcec2,https://abkt.com/,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-06-29 14:00:11+00,2023-06-29 14:00:11+00,2023-06-29 14:00:11+00
36dcaa93-8531-4b66-9a3e-95a7ae0b60a3,e8afe328-9fce-4773-a5be-0a85fa3026e7,https://opticsforce.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-06-29 20:33:36+00,2023-06-29 20:33:36+00,2023-06-29 20:33:36+00
d4ba6c10-c43f-45ff-8aee-36f650cef624,096e2120-8a97-4825-938b-44378bb73dfe,https://point6.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2023-06-30 15:03:03+00,2023-06-30 15:03:03+00,2023-06-30 15:03:03+00
dff2a1ca-536d-403a-b0e7-971ab589dc44,4b8777a6-eb1d-467e-8b3b-d8034d1127da,https://westpath.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-03 21:46:22+00,2023-07-03 21:46:22+00,2023-07-03 21:46:22+00
96be3fa2-ddb3-4f91-b5a5-8b703671419b,75fdeec5-9c21-4854-b6f3-325fb4a5a47d,https://mammut.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-05 13:47:09+00,2023-07-05 13:47:09+00,2023-07-05 13:47:09+00
07ba53ad-e772-4092-bf5e-2e39f8818dff,669e83c7-600f-4a5c-96ea-a977af54862d,https://mammothcooler.com/,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-07-05 15:27:45+00,2023-07-05 15:27:45+00,2023-07-05 15:27:45+00
5f561d66-ecb3-4965-b64f-726d397904f0,60c5ab9f-c15e-41ee-8989-8e5968187e16,https://telumtactical.com/,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-07-05 15:44:40+00,2023-07-05 15:44:40+00,2023-07-05 15:44:40+00
1118db34-3f99-4ac7-936d-590028c069de,4d17aa2b-c6d7-434f-94b8-93ebc9584ccb,https://www.omtcnyc.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-07-05 22:58:19+00,2023-07-05 22:58:19+00,2023-07-05 22:58:19+00
03d5ae87-8d67-4f2e-9d9b-2d16548fc7e6,3922f743-95fe-4c2e-84c7-f445d7af4998,https://us.dryrobe.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-07-06 04:00:09+00,2023-07-06 04:00:09+00,2023-07-06 04:00:09+00
0b8bed25-f714-4014-bf4e-ea800ddee826,65165d2a-655a-48b2-b5f8-e025f213ed2e,https://www.twistedspokecbd.com,true,true,751178dd-b8b6-40d1-9d7f-75846fb03d5f,751178dd-b8b6-40d1-9d7f-75846fb03d5f,2023-07-06 13:23:11+00,2023-07-06 13:23:11+00,2023-07-06 13:23:11+00
52b53b89-6738-470d-855b-c7c58ff73b42,43ff5aea-afc8-41d6-9b27-61439ebfc2a5,https://roamly.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-06 19:38:48+00,2023-07-06 19:38:48+00,2023-07-06 19:38:48+00
a9896d63-0e4f-4aa3-83e4-615e1b91e255,1dfd20e6-8a3c-4946-a997-aed5315eb701,https://staging.onwaterapp.com/,false,true,a9c4bcd8-614b-4e4b-ac7b-c5fec634ce3a,a9c4bcd8-614b-4e4b-ac7b-c5fec634ce3a,2023-07-07 18:14:35+00,2023-07-07 18:14:35+00,2023-07-07 18:14:35+00
a13b5a47-de4f-40cf-bca7-097e84d08d8f,24e975ac-1c4b-4f42-a71f-cb55bf9d4518,https://shop.livetoplaysports.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2023-07-07 20:22:34+00,2023-07-07 20:22:34+00,2023-07-07 20:22:34+00
14dd7da4-1236-4a1e-8f6b-8fbcb0be9c69,c0663d98-f0db-4067-907a-6b5b790e875a,https://www.blackrifledepot.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-07-07 21:15:58+00,2023-07-07 21:15:58+00,2023-07-07 21:15:58+00
ef12cb72-9072-4cab-929a-e35bc359ebb3,d819d8f1-6caa-4c28-8b54-5ba30038fa45,https://www.meghanbodesigns.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-08 04:30:03+00,2023-07-08 04:30:03+00,2023-07-08 04:30:03+00
48c32a77-4fb9-49d5-a103-82977c50f195,7a9954dc-a224-4290-b1ad-72629fd5aa9f,https://kingcamp.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-10 02:03:15+00,2023-07-10 02:03:15+00,2023-07-10 02:03:15+00
f880ae1a-01ce-4060-a6e2-e51a26296152,e7524ffc-a5a0-4190-b42c-17a0c1deb40d,https://rockbrosbike.us/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-10 04:48:37+00,2023-07-10 04:48:37+00,2023-07-10 04:48:37+00
1e7f82b2-e788-4125-9a3a-cf95aa9846f6,e4628d96-0d0c-42cf-82c2-1797072963df,https://gankassports.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-10 19:34:23+00,2023-07-10 19:34:23+00,2023-07-10 19:34:23+00
157ad238-3862-4e7e-b6b5-0bb6b632408f,7ac5e649-4de3-4e59-8c58-4d00f2a67f98,https://www.zeezoukids.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-10 20:14:21+00,2023-07-10 20:14:21+00,2023-07-10 20:14:21+00
39b2241f-92a5-4920-9fde-e70f62147b67,b6fbc25f-9c7a-41fa-ae1e-2da5258aecde,https://odinparker.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-10 20:49:18+00,2023-07-10 20:49:18+00,2023-07-10 20:49:18+00
61c572e5-6234-4f77-b7a1-47eb4cb4fdf7,753a2b5a-3c17-4a78-a9ce-86bd59cf4531,https://checkout.bpagmegasite.com,false,true,a9c4bcd8-614b-4e4b-ac7b-c5fec634ce3a,a9c4bcd8-614b-4e4b-ac7b-c5fec634ce3a,2023-07-10 21:35:30+00,2023-07-10 21:35:30+00,2023-07-10 21:35:30+00
d7b5f8a1-318d-4561-bbf8-3db8c65723a3,ca8ba6d4-fbb0-400a-abf0-77c55fb545bf,https://sparkleinpink.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-11 15:21:15+00,2023-07-11 15:21:15+00,2023-07-11 15:21:15+00
a037ef65-fd4a-4463-a9d8-742512b37c9c,d23e5a78-c18a-48c1-81a3-f8f655b781be,https://Kavu.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-07-11 16:38:26+00,2023-07-11 16:38:26+00,2023-07-11 16:38:26+00
6d63bc76-38b8-4272-92be-d7ecf3667dce,8d913649-2916-4f67-a305-ccad7d6d5dda,https://x2devgroup.com/,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2023-07-11 17:23:51+00,2023-07-11 17:23:51+00,2023-07-11 17:23:51+00
fa75f3b1-01b8-4e0e-b43f-f14014a367dd,786703be-24d7-42ba-923d-f8889509a703,https://www.bergtoys.com,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,100681b2-eac9-4e16-bcfe-aab26842181a,2023-07-11 20:47:52+00,2023-07-11 20:47:52+00,2023-07-11 20:47:52+00
09850b3d-fbbb-48e5-8176-0ed1adbbf073,9ae8446d-5263-47a4-8633-0065577d5b56,https://earth.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-11 22:37:27+00,2023-07-11 22:37:27+00,2023-07-11 22:37:27+00
93da0e07-48c6-4b00-a299-b0eb7971121a,61b019e9-4831-4245-9618-c97edcb6b3b3,https://www.decibullz.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-12 02:46:00+00,2023-07-12 02:46:00+00,2023-07-12 02:46:00+00
251063ff-e06c-4a15-9b23-636eb708e36c,fca68a7a-b5a9-4d31-bca3-5537fc151d5d,https://attaquercycling.com/,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-07-12 15:43:14+00,2023-07-12 15:43:14+00,2023-07-12 15:43:14+00
e9eaae6b-4587-4af5-9922-17c19db64fd2,26895909-6ec9-4e0f-9a73-261c975bc35a,https://inspiredoverland.com/,true,true,751178dd-b8b6-40d1-9d7f-75846fb03d5f,751178dd-b8b6-40d1-9d7f-75846fb03d5f,2023-07-13 16:04:58+00,2023-07-13 16:04:58+00,2023-07-13 16:04:58+00
90b2f43f-9b25-4589-8383-285b0386fabd,12c49284-2aca-499f-8781-a7f8f76c2dc7,https://www.giraffetools.uk,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2023-07-13 18:34:10+00,2023-07-13 18:34:10+00,2023-07-13 18:34:10+00
2056a22d-9ead-4b99-a05e-6650b796eb2b,7a322abd-edb9-431d-bf77-2031401d8664,https://superpacificusa.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-13 19:13:42+00,2023-07-13 19:13:42+00,2023-07-13 19:13:42+00
83833bfc-212e-4192-9d58-fab37de65122,407e7a22-bd05-4e29-a7ab-07b05a12367e,https://snapcycle.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-13 20:04:38+00,2023-07-13 20:04:38+00,2023-07-13 20:04:38+00
46d1ba04-4f82-4f58-be2d-6cd85294a5ce,fd65beed-dc5a-4d37-84e1-be2663079d65,https://Blackbeardfire.com,true,true,751178dd-b8b6-40d1-9d7f-75846fb03d5f,751178dd-b8b6-40d1-9d7f-75846fb03d5f,2023-07-14 13:27:45+00,2023-07-14 13:27:45+00,2023-07-14 13:27:45+00
1f7ed8f8-8b29-4b2d-bc87-de606f4606a2,5f663596-e24c-47ea-8da1-9e22d53c0d43,https://www.camp-zero.com,true,true,751178dd-b8b6-40d1-9d7f-75846fb03d5f,751178dd-b8b6-40d1-9d7f-75846fb03d5f,2023-07-14 15:54:32+00,2023-07-14 15:54:32+00,2023-07-14 15:54:32+00
b88bc921-ac76-4870-a2de-b81cb198cb6e,14bf9f4c-b74f-4587-8593-558dc5a64e45,https://www.simingoshop.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2023-07-14 19:53:53+00,2023-07-14 19:53:53+00,2023-07-14 19:53:53+00
